serie,municipio,tributo,origin,train_end,step,target_date,y_true,mu_log,sigma_log,y_pred_median,y_pred_mean,insample_scale
salvador-IPTU,salvador,IPTU,2021-12-01,2021-12-01,12,2022-12-01,64797642.90815615,18.021925578618262,0.20353302090748,67115500.32502109,68520150.2301229,11571991.169759918
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,1,2022-02-01,287530945.4916237,19.58187173917989,0.16827697405206493,319373473.47343373,323927508.3873457,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,2,2022-03-01,123924826.15024877,18.337865775446705,0.19205097490448306,92052145.69240555,93765502.01084882,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,3,2022-04-01,61648619.59981778,17.81618290666069,0.19868335620183766,54634871.37153436,55723941.64966096,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,4,2022-05-01,68259379.93383087,17.867706706874284,0.2006465808607407,57523648.92553447,58693305.487195775,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,5,2022-06-01,60097620.00360337,17.92449536722438,0.2012367173863656,60884876.421910085,62130245.62502391,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,6,2022-07-01,66773806.91903504,17.93881254760365,0.2014149023607609,61762846.20865726,63028434.83079417,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,7,2022-08-01,66532703.77148832,17.919638995769148,0.20146877168651445,60589913.65010041,61832138.56460008,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,8,2022-09-01,65121867.4887068,17.84690920675852,0.2014850529126038,56339655.55778772,57494929.54378528,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,9,2022-10-01,63488690.92613522,17.92608744331997,0.20148993714826696,60981886.98185005,62232413.58511677,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,10,2022-11-01,66039562.927257076,17.925171397217742,0.2014912796116463,60926050.340347186,62175448.746185705,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,11,2022-12-01,64797642.90815615,18.02197554955216,0.20149123920586648,67118854.23304959,68495246.6799052,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-01-01,2022-01-01,12,2023-01-01,71842672.13965991,18.003004332165126,0.20148975095250218,65857530.115372494,67208036.69609939,11467671.139046185
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,1,2022-03-01,123924826.15024877,18.28518050072768,0.16770544606471546,87327895.05254555,88564624.07591486,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,2,2022-04-01,61648619.59981778,17.784265109078895,0.19142687230373595,52918582.39103509,53897100.09198253,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,3,2022-05-01,68259379.93383087,17.851227284797545,0.1980522711682508,56583460.592933826,57704149.0316987,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,4,2022-06-01,60097620.00360337,17.916034829678342,0.20001581124668494,60371930.59740813,61591719.271242276,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,5,2022-07-01,66773806.91903504,17.933009926375707,0.20060677652390976,61405497.588166654,62653585.34049491,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,6,2022-08-01,66532703.77148832,17.918211162830264,0.20078543430631685,60503463.10877919,61735430.24265785,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,7,2022-09-01,65121867.4887068,17.845955647814602,0.2008395084584897,56285957.98130422,57432672.225684114,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,8,2022-10-01,63488690.92613522,17.925217722403648,0.20085585123794744,60928872.81633107,62170381.26779498,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,9,2022-11-01,66039562.927257076,17.925173877428357,0.2008606907205103,60926201.44997134,62167715.898826204,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,10,2022-12-01,64797642.90815615,18.021795527638805,0.2008617917721654,67106772.45601329,68474245.69878015,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,11,2023-01-01,71842672.13965991,18.003292108117694,0.20086092089097918,65876485.05609248,67218876.267583,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-02-01,2022-02-01,12,2023-02-01,312279669.4451977,19.533648303914767,0.2008610587581702,304337640.9050105,310539258.0774116,11765608.09327731
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,1,2022-04-01,61648619.59981778,17.909254062761597,0.17200172970136604,59963947.39044309,60857544.82558279,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,2,2022-05-01,68259379.93383087,17.94311244030349,0.19523610608679837,62028991.60845699,63222512.67267404,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,3,2022-06-01,60097620.00360337,17.974725274726865,0.2014398712602011,64021228.05755872,65333421.995094046,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,4,2022-07-01,66773806.91903504,17.932604201448164,0.20319392103162334,61380588.90048642,62660892.45593929,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,5,2022-08-01,66532703.77148832,17.96307404598936,0.20369700313289413,63279630.734794036,64606157.43436892,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,6,2022-09-01,65121867.4887068,17.86693986524624,0.2038418671747657,57479554.305897236,58686226.713388056,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,7,2022-10-01,63488690.92613522,17.90617767431725,0.2038836284778096,59779758.45922956,61035238.843352534,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,8,2022-11-01,66039562.927257076,17.918839882941818,0.20389567115650659,60541514.81353689,61813145.19932436,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,9,2022-12-01,64797642.90815615,18.007029818614633,0.20389914365350217,66123173.02269347,67512089.87108968,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,10,2023-01-01,71842672.13965991,18.005756268713203,0.20390014300218662,66039015.46300887,67426178.32159221,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,11,2023-02-01,312279669.4451977,19.511738958793742,0.20390043190107962,297742315.9440342,303996471.3368221,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-03-01,2022-03-01,12,2023-03-01,85661910.80764559,18.587137147140076,0.20390051522281155,118111204.20279095,120592163.05602092,11655499.567733224
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,1,2022-05-01,68259379.93383087,17.95715730595924,0.1708247550591604,62906327.06994763,63830893.44736996,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,2,2022-06-01,60097620.00360337,17.982125691223555,0.19398657173039913,64496769.240928136,65721789.91488779,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,3,2022-07-01,66773806.91903504,17.93797881779305,0.20019362471343496,61711374.142465055,62960465.868424706,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,4,2022-08-01,66532703.77148832,17.96403919045127,0.2019553274607056,63340734.20204287,64645701.20329281,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,5,2022-09-01,65121867.4887068,17.86757187299503,0.2024625849787191,57515893.311672464,58706876.36546058,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,6,2022-10-01,63488690.92613522,17.90852400057031,0.20260922953822288,59920185.95584109,61162771.31364921,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,7,2022-11-01,66039562.927257076,17.920262659522287,0.20265167194746406,60627713.168919474,61885502.98089555,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,8,2022-12-01,64797642.90815615,18.008509133964022,0.20266395906726636,66221062.43429927,67595060.85822515,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,9,2023-01-01,71842672.13965991,18.006046361869423,0.20266751380199735,66058175.70843188,67428843.02804954,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,10,2023-02-01,312279669.4451977,19.5127266430486,0.20266854404629284,298036536.616142,304220678.5858738,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,11,2023-03-01,85661910.80764559,18.584476735894484,0.20266884236336902,117797397.43950845,120241654.79249647,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-04-01,2022-04-01,12,2023-04-01,68003023.29737547,17.902044473322384,0.20266892874412532,59533186.61860426,60768481.7747084,11562286.540987426
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,1,2022-06-01,60097620.00360337,18.026758817821076,0.17002185366352085,67440670.77258213,68422517.60598661,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,2,2022-07-01,66773806.91903504,17.960906047540504,0.19334733508114577,63142589.20011132,64333924.259004764,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,3,2022-08-01,66532703.77148832,17.978438517920942,0.19967051674461833,64259396.36167831,65553205.95686015,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,4,2022-09-01,65121867.4887068,17.87529292923163,0.20148687851237493,57961695.57591104,59150252.09483775,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,5,2022-10-01,63488690.92613522,17.91073963643972,0.20201634603146412,60053094.45319239,61291083.80125043,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,6,2022-11-01,66039562.927257076,17.921321175935912,0.20217132472013666,60691922.57578955,61945021.41274753,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,7,2022-12-01,64797642.90815615,18.00838600924327,0.2022167418822285,66212909.486404195,67580620.072429,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,8,2023-01-01,71842672.13965991,18.006487857859973,0.2022300543031134,66087346.56708496,67452645.08160058,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,9,2023-02-01,312279669.4451977,19.51214530834073,0.20223395806530542,297863327.98416615,304017126.5861715,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,10,2023-03-01,85661910.80764559,18.58732443240525,0.20223510264794478,118133326.76254012,120573966.2977686,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,11,2023-04-01,68003023.29737547,17.903075958097876,0.2022354382424049,59594625.87561957,60825857.498924494,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-05-01,2022-05-01,12,2023-05-01,80927117.99548042,17.99672980451559,0.2022355366397757,65445598.91006837,66797713.61866269,11482059.614159247
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,1,2022-07-01,66773806.91903504,17.899348293084877,0.16940458376461093,59372890.60793989,60230971.1903923,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,2,2022-08-01,66532703.77148832,17.944263598719434,0.19222345200647473,62100437.91930072,63258402.74491115,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,3,2022-09-01,65121867.4887068,17.85689778677009,0.19829942163230554,56905228.64884445,58035132.453146465,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,4,2022-10-01,63488690.92613522,17.901792991871467,0.20001237195538732,59518217.00882419,60720714.99966231,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,5,2022-11-01,66039562.927257076,17.916570781968353,0.20050221313474217,60404295.74417676,61630741.275669955,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,6,2022-12-01,64797642.90815615,18.006170177573846,0.20064284244013098,66066355.254357815,67409664.28929202,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,7,2023-01-01,71842672.13965991,18.005042581302188,0.20068325894550476,65991901.06351384,67334242.32703336,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,8,2023-02-01,312279669.4451977,19.511768698510597,0.20069487979072836,297751170.8478765,303808435.96618354,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,9,2023-03-01,85661910.80764559,18.585574070779757,0.20069822118255884,117926731.58156808,120325840.54756992,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,10,2023-04-01,68003023.29737547,17.902375102238167,0.20069918197290096,59552873.265857175,60764432.443782665,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,11,2023-05-01,80927117.99548042,17.995919398011875,0.20069945824253507,65392582.85625117,66722950.30797125,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-06-01,2022-06-01,12,2023-06-01,69943842.947167,17.92271541950606,0.20069953768239077,60776600.91599907,62013060.35539332,11397327.054708438
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,1,2022-08-01,66532703.77148832,18.002731271701954,0.16869162533957835,65839549.48270748,66783039.32392769,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,2,2022-09-01,65121867.4887068,17.8883772655187,0.19124569262039598,58725069.11992052,59808881.2028628,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,3,2022-10-01,63488690.92613522,17.922948404401758,0.19720749738493876,60790762.59568914,61984431.26914629,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,4,2022-11-01,66039562.927257076,17.92817259524824,0.1988754927574787,61109176.1435805,62329683.194429375,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,5,2022-12-01,64797642.90815615,18.01392707758763,0.1993487711131619,66580818.10521013,67917007.7750872,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,6,2023-01-01,71842672.13965991,18.008088173826952,0.19948357480758944,66193191.87338912,67523417.53593314,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,7,2023-02-01,312279669.4451977,19.515284789312823,0.19952201594370447,298799933.6932653,304806987.6076527,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,8,2023-03-01,85661910.80764559,18.58012611789607,0.19953298090607158,117286019.17439261,119644191.23066811,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,9,2023-04-01,68003023.29737547,17.900686469423384,0.1995361088323645,59452395.18901062,60647792.70968033,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,10,2023-05-01,80927117.99548042,17.992976133940832,0.1995370011445581,65200398.18048145,66511381.49975031,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,11,2023-06-01,69943842.947167,17.92289101382459,0.19953725569868697,60787273.878847934,62009525.73100426,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-07-01,2022-07-01,12,2023-07-01,68426714.10914947,17.986794942766462,0.19953732831643994,64798625.052155785,66101534.24113436,11343142.527429085
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,1,2022-09-01,65121867.4887068,17.893984962190082,0.1676459168420183,59055306.56486747,59891044.171269245,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,2,2022-10-01,63488690.92613522,17.92573205525472,0.19009456813891745,60960218.597590804,62071656.62589312,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,3,2022-11-01,66039562.927257076,17.929654726696366,0.19603742021785056,61199815.128164515,62387161.17435767,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,4,2022-12-01,64797642.90815615,18.01464136418498,0.1977027222769339,66628392.880212426,67943330.95470718,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,5,2023-01-01,71842672.13965991,18.00852992883612,0.19817599158795332,66222439.507140644,67535692.28322548,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,6,2023-02-01,312279669.4451977,19.51541882201252,0.19831101804351708,298839985.33910304,304774419.2626905,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,7,2023-03-01,85661910.80764559,18.580602718577353,0.19834958373753941,117341931.09380701,119673049.79435617,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,8,2023-04-01,68003023.29737547,17.900869929508342,0.1983606021557743,59463303.331056714,60644735.83259435,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,9,2023-05-01,80927117.99548042,17.993186158715563,0.19836375045591564,65214093.31753036,66509825.55796221,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,10,2023-06-01,69943842.947167,17.922909930687556,0.19836465004473192,60788423.794254385,61996233.91644312,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,11,2023-07-01,68426714.10914947,17.98685570969621,0.19836490709301752,64802562.78529296,66090133.530524544,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-08-01,2022-08-01,12,2023-08-01,71716634.04572195,17.993972780451895,0.19836498054121432,65265412.32252525,66562180.456598416,11214189.000260867
salvador-IPTU,salvador,IPTU,2022-09-01,2022-09-01,1,2022-10-01,63488690.92613522,17.978627299531684,0.16694526418729377,64271528.49915497,65173445.09719535,11147513.936317448
salvador-IPTU,salvador,IPTU,2022-09-01,2022-09-01,2,2022-11-01,66039562.927257076,17.958080744110983,0.18944714780772226,62964444.00191638,64104546.974661075,11147513.936317448
salvador-IPTU,salvador,IPTU,2022-09-01,2022-09-01,3,2022-12-01,64797642.90815615,18.030043596509923,0.19544243752005455,67662562.68409503,68967260.86217433,11147513.936317448
salvador-IPTU,salvador,IPTU,2022-09-01,2022-09-01,4,2023-01-01,71842672.13965991,18.016702797256272,0.19713373557005012,66765884.51899917,68075888.76455146,11147513.936317448
salvador-IPTU,salvador,IPTU,2022-09-01,2022-09-01,5,2023-02-01,312279669.4451977,19.51998173622975,0.19761770832023826,300206682.24601716,306126237.45587903,11147513.936317448
